Resume_ID,JD_idx,JD_title,Score
15313140,31,Sr. Customer Success Advocate,0.0
15313140,32,Developer Advocate,0.0
15313140,33,Associate Client Advocate,0.0
15313140,34,Developer Advocate,0.0
15313140,35,Customer Relationship Advocate Career Development Experience,0.0
15313140,36,Associate Client Advocate - Natural Resources,0.0
15313140,37,Developer Advocate,0.0
15313140,38,"Developer Advocate, Manager",0.0
15313140,39,Clean Energy Advocate,0.0
13072354,30,Advocate Supervisor,0.0
13072354,31,Sr. Customer Success Advocate,0.0
13072354,32,Developer Advocate,0.0
13072354,33,Associate Client Advocate,0.0
13072354,34,Developer Advocate,0.0
13072354,35,Customer Relationship Advocate Career Development Experience,0.0
13072354,36,Associate Client Advocate - Natural Resources,0.0
13072354,37,Developer Advocate,0.0
13072354,38,"Developer Advocate, Manager",0.0
13072354,39,Clean Energy Advocate,0.0
20544228,30,Advocate Supervisor,0.014
20544228,31,Sr. Customer Success Advocate,0.0
20544228,32,Developer Advocate,0.0
20544228,33,Associate Client Advocate,0.026
20544228,34,Developer Advocate,0.0
20544228,35,Customer Relationship Advocate Career Development Experience,0.0
20544228,36,Associate Client Advocate - Natural Resources,0.026
20544228,37,Developer Advocate,0.0
20544228,38,"Developer Advocate, Manager",0.0
20544228,39,Clean Energy Advocate,0.0
30741799,30,Advocate Supervisor,0.0
30741799,31,Sr. Customer Success Advocate,0.0
30741799,32,Developer Advocate,0.0
30741799,33,Associate Client Advocate,0.0
30741799,34,Developer Advocate,0.0
30741799,35,Customer Relationship Advocate Career Development Experience,0.0
30741799,36,Associate Client Advocate - Natural Resources,0.0
30741799,37,Developer Advocate,0.0
30741799,38,"Developer Advocate, Manager",0.0
30741799,39,Clean Energy Advocate,0.0
17847636,30,Advocate Supervisor,0.0
17847636,31,Sr. Customer Success Advocate,0.0
17847636,32,Developer Advocate,0.0
17847636,33,Associate Client Advocate,0.0
17847636,34,Developer Advocate,0.0
17847636,35,Customer Relationship Advocate Career Development Experience,0.0
17847636,36,Associate Client Advocate - Natural Resources,0.0
17847636,37,Developer Advocate,0.0
17847636,38,"Developer Advocate, Manager",0.0
17847636,39,Clean Energy Advocate,0.0
80503242,30,Advocate Supervisor,0.0
80503242,31,Sr. Customer Success Advocate,0.0
80503242,32,Developer Advocate,0.0
80503242,33,Associate Client Advocate,0.0
80503242,34,Developer Advocate,0.0
80503242,35,Customer Relationship Advocate Career Development Experience,0.0
80503242,36,Associate Client Advocate - Natural Resources,0.0
80503242,37,Developer Advocate,0.0
80503242,38,"Developer Advocate, Manager",0.0
80503242,39,Clean Energy Advocate,0.0
26456474,30,Advocate Supervisor,0.0
26456474,31,Sr. Customer Success Advocate,0.0
26456474,32,Developer Advocate,0.0
26456474,33,Associate Client Advocate,0.0
26456474,34,Developer Advocate,0.0
26456474,35,Customer Relationship Advocate Career Development Experience,0.0
26456474,36,Associate Client Advocate - Natural Resources,0.0
26456474,37,Developer Advocate,0.0
26456474,38,"Developer Advocate, Manager",0.0
26456474,39,Clean Energy Advocate,0.0
10818478,30,Advocate Supervisor,0.0
10818478,31,Sr. Customer Success Advocate,0.029
10818478,32,Developer Advocate,0.0
10818478,33,Associate Client Advocate,0.0
10818478,34,Developer Advocate,0.0
10818478,35,Customer Relationship Advocate Career Development Experience,0.0
10818478,36,Associate Client Advocate - Natural Resources,0.0
10818478,37,Developer Advocate,0.0
10818478,38,"Developer Advocate, Manager",0.0
10818478,39,Clean Energy Advocate,0.0
24124250,30,Advocate Supervisor,0.0
24124250,31,Sr. Customer Success Advocate,0.0
24124250,32,Developer Advocate,0.0
24124250,33,Associate Client Advocate,0.0
24124250,34,Developer Advocate,0.0
24124250,35,Customer Relationship Advocate Career Development Experience,0.0
24124250,36,Associate Client Advocate - Natural Resources,0.0
24124250,37,Developer Advocate,0.0
24124250,38,"Developer Advocate, Manager",0.0
24124250,39,Clean Energy Advocate,0.038
37640804,30,Advocate Supervisor,0.0
37640804,31,Sr. Customer Success Advocate,0.0
37640804,32,Developer Advocate,0.0
37640804,33,Associate Client Advocate,0.0
37640804,34,Developer Advocate,0.0
37640804,35,Customer Relationship Advocate Career Development Experience,0.0
37640804,36,Associate Client Advocate - Natural Resources,0.0
37640804,37,Developer Advocate,0.0
37640804,38,"Developer Advocate, Manager",0.0
37640804,39,Clean Energy Advocate,0.0
27182111,30,Advocate Supervisor,0.0
27182111,31,Sr. Customer Success Advocate,0.0
27182111,32,Developer Advocate,0.0
27182111,33,Associate Client Advocate,0.0
27182111,34,Developer Advocate,0.0
27182111,35,Customer Relationship Advocate Career Development Experience,0.0
27182111,36,Associate Client Advocate - Natural Resources,0.0
27182111,37,Developer Advocate,0.0
27182111,38,"Developer Advocate, Manager",0.0
27182111,39,Clean Energy Advocate,0.0
11174187,30,Advocate Supervisor,0.013
11174187,31,Sr. Customer Success Advocate,0.0
11174187,32,Developer Advocate,0.0
11174187,33,Associate Client Advocate,0.023
11174187,34,Developer Advocate,0.0
11174187,35,Customer Relationship Advocate Career Development Experience,0.0
11174187,36,Associate Client Advocate - Natural Resources,0.023
11174187,37,Developer Advocate,0.0
11174187,38,"Developer Advocate, Manager",0.0
11174187,39,Clean Energy Advocate,0.0
47133747,30,Advocate Supervisor,0.0
47133747,31,Sr. Customer Success Advocate,0.0
47133747,32,Developer Advocate,0.0
47133747,33,Associate Client Advocate,0.0
47133747,34,Developer Advocate,0.0
47133747,35,Customer Relationship Advocate Career Development Experience,0.0
47133747,36,Associate Client Advocate - Natural Resources,0.0
47133747,37,Developer Advocate,0.0
47133747,38,"Developer Advocate, Manager",0.082
47133747,39,Clean Energy Advocate,0.0
10659182,30,Advocate Supervisor,0.0
10659182,31,Sr. Customer Success Advocate,0.0
10659182,32,Developer Advocate,0.0
10659182,33,Associate Client Advocate,0.0
10659182,34,Developer Advocate,0.0
10659182,35,Customer Relationship Advocate Career Development Experience,0.0
10659182,36,Associate Client Advocate - Natural Resources,0.0
10659182,37,Developer Advocate,0.0
10659182,38,"Developer Advocate, Manager",0.0
10659182,39,Clean Energy Advocate,0.0
35344611,30,Advocate Supervisor,0.069
35344611,31,Sr. Customer Success Advocate,0.073
35344611,32,Developer Advocate,0.0
35344611,33,Associate Client Advocate,0.0
35344611,34,Developer Advocate,0.0
35344611,35,Customer Relationship Advocate Career Development Experience,0.065
35344611,36,Associate Client Advocate - Natural Resources,0.0
35344611,37,Developer Advocate,0.0
35344611,38,"Developer Advocate, Manager",0.0
35344611,39,Clean Energy Advocate,0.0
13342150,30,Advocate Supervisor,0.0
13342150,31,Sr. Customer Success Advocate,0.071
13342150,32,Developer Advocate,0.0
13342150,33,Associate Client Advocate,0.0
13342150,34,Developer Advocate,0.0
13342150,35,Customer Relationship Advocate Career Development Experience,0.0
13342150,36,Associate Client Advocate - Natural Resources,0.0
13342150,37,Developer Advocate,0.0
13342150,38,"Developer Advocate, Manager",0.0
13342150,39,Clean Energy Advocate,0.0
28111403,30,Advocate Supervisor,0.053
28111403,31,Sr. Customer Success Advocate,0.0
28111403,32,Developer Advocate,0.0
28111403,33,Associate Client Advocate,0.0
28111403,34,Developer Advocate,0.0
28111403,35,Customer Relationship Advocate Career Development Experience,0.0
28111403,36,Associate Client Advocate - Natural Resources,0.0
28111403,37,Developer Advocate,0.0
28111403,38,"Developer Advocate, Manager",0.0
28111403,39,Clean Energy Advocate,0.0
34327438,30,Advocate Supervisor,0.0
34327438,31,Sr. Customer Success Advocate,0.0
34327438,32,Developer Advocate,0.0
34327438,33,Associate Client Advocate,0.0
34327438,34,Developer Advocate,0.0
34327438,35,Customer Relationship Advocate Career Development Experience,0.065
34327438,36,Associate Client Advocate - Natural Resources,0.0
34327438,37,Developer Advocate,0.0
34327438,38,"Developer Advocate, Manager",0.0
34327438,39,Clean Energy Advocate,0.0
15958967,30,Advocate Supervisor,0.0
15958967,31,Sr. Customer Success Advocate,0.0
15958967,32,Developer Advocate,0.0
15958967,33,Associate Client Advocate,0.0
15958967,34,Developer Advocate,0.0
15958967,35,Customer Relationship Advocate Career Development Experience,0.0
15958967,36,Associate Client Advocate - Natural Resources,0.0
15958967,37,Developer Advocate,0.0
15958967,38,"Developer Advocate, Manager",0.0
15958967,39,Clean Energy Advocate,0.0
13115648,30,Advocate Supervisor,0.187
13115648,31,Sr. Customer Success Advocate,0.031
13115648,32,Developer Advocate,0.0
13115648,33,Associate Client Advocate,0.0
13115648,34,Developer Advocate,0.0
13115648,35,Customer Relationship Advocate Career Development Experience,0.0
13115648,36,Associate Client Advocate - Natural Resources,0.0
13115648,37,Developer Advocate,0.0
13115648,38,"Developer Advocate, Manager",0.0
13115648,39,Clean Energy Advocate,0.0
46772262,30,Advocate Supervisor,0.0
46772262,31,Sr. Customer Success Advocate,0.0
46772262,32,Developer Advocate,0.0
46772262,33,Associate Client Advocate,0.0
46772262,34,Developer Advocate,0.0
46772262,35,Customer Relationship Advocate Career Development Experience,0.0
46772262,36,Associate Client Advocate - Natural Resources,0.0
46772262,37,Developer Advocate,0.0
46772262,38,"Developer Advocate, Manager",0.0
46772262,39,Clean Energy Advocate,0.0
38059130,30,Advocate Supervisor,0.0
38059130,31,Sr. Customer Success Advocate,0.0
38059130,32,Developer Advocate,0.0
38059130,33,Associate Client Advocate,0.0
38059130,34,Developer Advocate,0.0
38059130,35,Customer Relationship Advocate Career Development Experience,0.0
38059130,36,Associate Client Advocate - Natural Resources,0.0
38059130,37,Developer Advocate,0.0
38059130,38,"Developer Advocate, Manager",0.0
38059130,39,Clean Energy Advocate,0.0
24695561,30,Advocate Supervisor,0.0
24695561,31,Sr. Customer Success Advocate,0.0
24695561,32,Developer Advocate,0.0
24695561,33,Associate Client Advocate,0.0
24695561,34,Developer Advocate,0.049
24695561,35,Customer Relationship Advocate Career Development Experience,0.0
24695561,36,Associate Client Advocate - Natural Resources,0.0
24695561,37,Developer Advocate,0.0
24695561,38,"Developer Advocate, Manager",0.0
24695561,39,Clean Energy Advocate,0.0
93512385,30,Advocate Supervisor,0.0
93512385,31,Sr. Customer Success Advocate,0.0
93512385,32,Developer Advocate,0.0
93512385,33,Associate Client Advocate,0.0
93512385,34,Developer Advocate,0.0
93512385,35,Customer Relationship Advocate Career Development Experience,0.0
93512385,36,Associate Client Advocate - Natural Resources,0.0
93512385,37,Developer Advocate,0.0
93512385,38,"Developer Advocate, Manager",0.0
93512385,39,Clean Energy Advocate,0.0
38698573,30,Advocate Supervisor,0.0
38698573,31,Sr. Customer Success Advocate,0.0
38698573,32,Developer Advocate,0.0
38698573,33,Associate Client Advocate,0.0
38698573,34,Developer Advocate,0.0
38698573,35,Customer Relationship Advocate Career Development Experience,0.0
38698573,36,Associate Client Advocate - Natural Resources,0.0
38698573,37,Developer Advocate,0.0
38698573,38,"Developer Advocate, Manager",0.0
38698573,39,Clean Energy Advocate,0.0
18090899,30,Advocate Supervisor,0.0
18090899,31,Sr. Customer Success Advocate,0.0
18090899,32,Developer Advocate,0.0
18090899,33,Associate Client Advocate,0.0
18090899,34,Developer Advocate,0.0
18090899,35,Customer Relationship Advocate Career Development Experience,0.0
18090899,36,Associate Client Advocate - Natural Resources,0.0
18090899,37,Developer Advocate,0.0
18090899,38,"Developer Advocate, Manager",0.0
18090899,39,Clean Energy Advocate,0.04
23804341,30,Advocate Supervisor,0.0
23804341,31,Sr. Customer Success Advocate,0.0
23804341,32,Developer Advocate,0.0
23804341,33,Associate Client Advocate,0.0
23804341,34,Developer Advocate,0.0
23804341,35,Customer Relationship Advocate Career Development Experience,0.0
23804341,36,Associate Client Advocate - Natural Resources,0.0
23804341,37,Developer Advocate,0.0
23804341,38,"Developer Advocate, Manager",0.0
23804341,39,Clean Energy Advocate,0.0
29177904,30,Advocate Supervisor,0.0
29177904,31,Sr. Customer Success Advocate,0.0
29177904,32,Developer Advocate,0.0
29177904,33,Associate Client Advocate,0.0
29177904,34,Developer Advocate,0.0
29177904,35,Customer Relationship Advocate Career Development Experience,0.0
29177904,36,Associate Client Advocate - Natural Resources,0.0
29177904,37,Developer Advocate,0.0
29177904,38,"Developer Advocate, Manager",0.0
29177904,39,Clean Energy Advocate,0.0
17911230,30,Advocate Supervisor,0.0
17911230,31,Sr. Customer Success Advocate,0.0
17911230,32,Developer Advocate,0.0
17911230,33,Associate Client Advocate,0.0
17911230,34,Developer Advocate,0.0
17911230,35,Customer Relationship Advocate Career Development Experience,0.0
17911230,36,Associate Client Advocate - Natural Resources,0.0
17911230,37,Developer Advocate,0.0
17911230,38,"Developer Advocate, Manager",0.0
17911230,39,Clean Energy Advocate,0.0
19926135,30,Advocate Supervisor,0.0
19926135,31,Sr. Customer Success Advocate,0.0
19926135,32,Developer Advocate,0.067
19926135,33,Associate Client Advocate,0.0
19926135,34,Developer Advocate,0.0
19926135,35,Customer Relationship Advocate Career Development Experience,0.0
19926135,36,Associate Client Advocate - Natural Resources,0.0
19926135,37,Developer Advocate,0.0
19926135,38,"Developer Advocate, Manager",0.036
19926135,39,Clean Energy Advocate,0.035
44115326,30,Advocate Supervisor,0.0
44115326,31,Sr. Customer Success Advocate,0.0
44115326,32,Developer Advocate,0.0
44115326,33,Associate Client Advocate,0.0
44115326,34,Developer Advocate,0.0
44115326,35,Customer Relationship Advocate Career Development Experience,0.0
44115326,36,Associate Client Advocate - Natural Resources,0.0
44115326,37,Developer Advocate,0.0
44115326,38,"Developer Advocate, Manager",0.0
44115326,39,Clean Energy Advocate,0.0
75435017,30,Advocate Supervisor,0.0
75435017,31,Sr. Customer Success Advocate,0.0
75435017,32,Developer Advocate,0.0
75435017,33,Associate Client Advocate,0.0
75435017,34,Developer Advocate,0.0
75435017,35,Customer Relationship Advocate Career Development Experience,0.0
75435017,36,Associate Client Advocate - Natural Resources,0.0
75435017,37,Developer Advocate,0.0
75435017,38,"Developer Advocate, Manager",0.0
75435017,39,Clean Energy Advocate,0.036
19234823,30,Advocate Supervisor,0.0
19234823,31,Sr. Customer Success Advocate,0.0
19234823,32,Developer Advocate,0.0
19234823,33,Associate Client Advocate,0.0
19234823,34,Developer Advocate,0.0
19234823,35,Customer Relationship Advocate Career Development Experience,0.0
19234823,36,Associate Client Advocate - Natural Resources,0.0
19234823,37,Developer Advocate,0.0
19234823,38,"Developer Advocate, Manager",0.0
19234823,39,Clean Energy Advocate,0.0
13809698,30,Advocate Supervisor,0.0
13809698,31,Sr. Customer Success Advocate,0.0
13809698,32,Developer Advocate,0.0
13809698,33,Associate Client Advocate,0.0
13809698,34,Developer Advocate,0.0
13809698,35,Customer Relationship Advocate Career Development Experience,0.0
13809698,36,Associate Client Advocate - Natural Resources,0.0
13809698,37,Developer Advocate,0.0
13809698,38,"Developer Advocate, Manager",0.0
13809698,39,Clean Energy Advocate,0.0
17254634,30,Advocate Supervisor,0.0
17254634,31,Sr. Customer Success Advocate,0.0
17254634,32,Developer Advocate,0.0
17254634,33,Associate Client Advocate,0.0
17254634,34,Developer Advocate,0.0
17254634,35,Customer Relationship Advocate Career Development Experience,0.0
17254634,36,Associate Client Advocate - Natural Resources,0.0
17254634,37,Developer Advocate,0.0
17254634,38,"Developer Advocate, Manager",0.0
17254634,39,Clean Energy Advocate,0.0
28871170,30,Advocate Supervisor,0.0
28871170,31,Sr. Customer Success Advocate,0.0
28871170,32,Developer Advocate,0.0
28871170,33,Associate Client Advocate,0.0
28871170,34,Developer Advocate,0.0
28871170,35,Customer Relationship Advocate Career Development Experience,0.0
28871170,36,Associate Client Advocate - Natural Resources,0.0
28871170,37,Developer Advocate,0.0
28871170,38,"Developer Advocate, Manager",0.0
28871170,39,Clean Energy Advocate,0.0
24946537,30,Advocate Supervisor,0.0
24946537,31,Sr. Customer Success Advocate,0.0
24946537,32,Developer Advocate,0.0
24946537,33,Associate Client Advocate,0.0
24946537,34,Developer Advocate,0.0
24946537,35,Customer Relationship Advocate Career Development Experience,0.0
24946537,36,Associate Client Advocate - Natural Resources,0.0
24946537,37,Developer Advocate,0.0
24946537,38,"Developer Advocate, Manager",0.0
24946537,39,Clean Energy Advocate,0.0
28635795,30,Advocate Supervisor,0.0
28635795,31,Sr. Customer Success Advocate,0.0
28635795,32,Developer Advocate,0.0
28635795,33,Associate Client Advocate,0.0
28635795,34,Developer Advocate,0.0
28635795,35,Customer Relationship Advocate Career Development Experience,0.0
28635795,36,Associate Client Advocate - Natural Resources,0.0
28635795,37,Developer Advocate,0.0
28635795,38,"Developer Advocate, Manager",0.0
28635795,39,Clean Energy Advocate,0.0
24763208,30,Advocate Supervisor,0.119
24763208,31,Sr. Customer Success Advocate,0.0
24763208,32,Developer Advocate,0.0
24763208,33,Associate Client Advocate,0.0
24763208,34,Developer Advocate,0.0
24763208,35,Customer Relationship Advocate Career Development Experience,0.0
24763208,36,Associate Client Advocate - Natural Resources,0.0
24763208,37,Developer Advocate,0.0
24763208,38,"Developer Advocate, Manager",0.0
24763208,39,Clean Energy Advocate,0.0
17165107,30,Advocate Supervisor,0.0
17165107,31,Sr. Customer Success Advocate,0.0
17165107,32,Developer Advocate,0.0
17165107,33,Associate Client Advocate,0.0
17165107,34,Developer Advocate,0.0
17165107,35,Customer Relationship Advocate Career Development Experience,0.0
17165107,36,Associate Client Advocate - Natural Resources,0.0
17165107,37,Developer Advocate,0.0
17165107,38,"Developer Advocate, Manager",0.0
17165107,39,Clean Energy Advocate,0.0
65708020,10,Business Development Specialist,0.0
65708020,11,Inside Business Development,0.0
65708020,12,Sales Business Development,0.0
65708020,13,Business Development,0.014
65708020,14,Business Development,0.006
65708020,15,Business Development Specialist,0.035
65708020,16,Solar Business Development ,0.0
65708020,17,Sales Business Development,0.005
65708020,18,Business Developer,0.016
65708020,19,Business Development Specialist,0.007
36805025,10,Business Development Specialist,0.0
36805025,11,Inside Business Development,0.0
36805025,12,Sales Business Development,0.0
36805025,13,Business Development,0.034
36805025,14,Business Development,0.028
36805025,15,Business Development Specialist,0.098
36805025,16,Solar Business Development ,0.0
36805025,17,Sales Business Development,0.0
36805025,18,Business Developer,0.089
36805025,19,Business Development Specialist,0.032
13080868,10,Business Development Specialist,0.0
13080868,11,Inside Business Development,0.0
13080868,12,Sales Business Development,0.0
13080868,13,Business Development,0.008
13080868,14,Business Development,0.006
13080868,15,Business Development Specialist,0.014
13080868,16,Solar Business Development ,0.0
13080868,17,Sales Business Development,0.0
13080868,18,Business Developer,0.009
13080868,19,Business Development Specialist,0.007
20748929,10,Business Development Specialist,0.0
20748929,11,Inside Business Development,0.0
20748929,12,Sales Business Development,0.0
20748929,13,Business Development,0.026
20748929,14,Business Development,0.008
20748929,15,Business Development Specialist,0.019
20748929,16,Solar Business Development ,0.0
20748929,17,Sales Business Development,0.014
20748929,18,Business Developer,0.032
20748929,19,Business Development Specialist,0.009
26581830,10,Business Development Specialist,0.057
26581830,11,Inside Business Development,0.0
26581830,12,Sales Business Development,0.0
26581830,13,Business Development,0.0
26581830,14,Business Development,0.0
26581830,15,Business Development Specialist,0.138
26581830,16,Solar Business Development ,0.0
26581830,17,Sales Business Development,0.0
26581830,18,Business Developer,0.0
26581830,19,Business Development Specialist,0.0
38688388,10,Business Development Specialist,0.048
38688388,11,Inside Business Development,0.041
38688388,12,Sales Business Development,0.0
38688388,13,Business Development,0.079
38688388,14,Business Development,0.02
38688388,15,Business Development Specialist,0.13
38688388,16,Solar Business Development ,0.0
38688388,17,Sales Business Development,0.084
38688388,18,Business Developer,0.094
38688388,19,Business Development Specialist,0.065
25397102,10,Business Development Specialist,0.0
25397102,11,Inside Business Development,0.0
25397102,12,Sales Business Development,0.0
25397102,13,Business Development,0.024
25397102,14,Business Development,0.02
25397102,15,Business Development Specialist,0.092
25397102,16,Solar Business Development ,0.0
25397102,17,Sales Business Development,0.0
25397102,18,Business Developer,0.029
25397102,19,Business Development Specialist,0.023
12059198,10,Business Development Specialist,0.0
12059198,11,Inside Business Development,0.0
12059198,12,Sales Business Development,0.0
12059198,13,Business Development,0.015
12059198,14,Business Development,0.012
12059198,15,Business Development Specialist,0.051
12059198,16,Solar Business Development ,0.0
12059198,17,Sales Business Development,0.0
12059198,18,Business Developer,0.018
12059198,19,Business Development Specialist,0.014
10228751,10,Business Development Specialist,0.0
10228751,11,Inside Business Development,0.0
10228751,12,Sales Business Development,0.03
10228751,13,Business Development,0.0
10228751,14,Business Development,0.0
10228751,15,Business Development Specialist,0.0
10228751,16,Solar Business Development ,0.0
10228751,17,Sales Business Development,0.199
10228751,18,Business Developer,0.0
10228751,19,Business Development Specialist,0.0
61677751,10,Business Development Specialist,0.0
61677751,11,Inside Business Development,0.0
61677751,12,Sales Business Development,0.0
61677751,13,Business Development,0.013
61677751,14,Business Development,0.006
61677751,15,Business Development Specialist,0.014
61677751,16,Solar Business Development ,0.0
61677751,17,Sales Business Development,0.005
61677751,18,Business Developer,0.016
61677751,19,Business Development Specialist,0.007
20553895,10,Business Development Specialist,0.0
20553895,11,Inside Business Development,0.0
20553895,12,Sales Business Development,0.0
20553895,13,Business Development,0.008
20553895,14,Business Development,0.006
20553895,15,Business Development Specialist,0.086
20553895,16,Solar Business Development ,0.104
20553895,17,Sales Business Development,0.0
20553895,18,Business Developer,0.009
20553895,19,Business Development Specialist,0.007
18757174,10,Business Development Specialist,0.0
18757174,11,Inside Business Development,0.0
18757174,12,Sales Business Development,0.0
18757174,13,Business Development,0.0
18757174,14,Business Development,0.0
18757174,15,Business Development Specialist,0.0
18757174,16,Solar Business Development ,0.118
18757174,17,Sales Business Development,0.0
18757174,18,Business Developer,0.147
18757174,19,Business Development Specialist,0.0
14726000,10,Business Development Specialist,0.0
14726000,11,Inside Business Development,0.0
14726000,12,Sales Business Development,0.0
14726000,13,Business Development,0.007
14726000,14,Business Development,0.006
14726000,15,Business Development Specialist,0.045
14726000,16,Solar Business Development ,0.0
14726000,17,Sales Business Development,0.0
14726000,18,Business Developer,0.009
14726000,19,Business Development Specialist,0.007
29208172,10,Business Development Specialist,0.039
29208172,11,Inside Business Development,0.0
29208172,12,Sales Business Development,0.0
29208172,13,Business Development,0.067
29208172,14,Business Development,0.025
29208172,15,Business Development Specialist,0.117
29208172,16,Solar Business Development ,0.0
29208172,17,Sales Business Development,0.061
29208172,18,Business Developer,0.037
29208172,19,Business Development Specialist,0.063
40792022,10,Business Development Specialist,0.032
40792022,11,Inside Business Development,0.0
40792022,12,Sales Business Development,0.0
40792022,13,Business Development,0.052
40792022,14,Business Development,0.007
40792022,15,Business Development Specialist,0.096
40792022,16,Solar Business Development ,0.0
40792022,17,Sales Business Development,0.063
40792022,18,Business Developer,0.027
40792022,19,Business Development Specialist,0.036
17095812,10,Business Development Specialist,0.0
17095812,11,Inside Business Development,0.0
17095812,12,Sales Business Development,0.0
17095812,13,Business Development,0.007
17095812,14,Business Development,0.0
17095812,15,Business Development Specialist,0.132
17095812,16,Solar Business Development ,0.038
17095812,17,Sales Business Development,0.006
17095812,18,Business Developer,0.008
17095812,19,Business Development Specialist,0.0
27850777,10,Business Development Specialist,0.0
27850777,11,Inside Business Development,0.0
27850777,12,Sales Business Development,0.098
27850777,13,Business Development,0.03
27850777,14,Business Development,0.017
27850777,15,Business Development Specialist,0.101
27850777,16,Solar Business Development ,0.0
27850777,17,Sales Business Development,0.007
27850777,18,Business Developer,0.124
27850777,19,Business Development Specialist,0.02
90629382,10,Business Development Specialist,0.0
90629382,11,Inside Business Development,0.0
90629382,12,Sales Business Development,0.0
90629382,13,Business Development,0.0
90629382,14,Business Development,0.0
90629382,15,Business Development Specialist,0.055
90629382,16,Solar Business Development ,0.0
90629382,17,Sales Business Development,0.0
90629382,18,Business Developer,0.0
90629382,19,Business Development Specialist,0.0
34797369,10,Business Development Specialist,0.0
34797369,11,Inside Business Development,0.0
34797369,12,Sales Business Development,0.0
34797369,13,Business Development,0.014
34797369,14,Business Development,0.0
34797369,15,Business Development Specialist,0.0
34797369,16,Solar Business Development ,0.0
34797369,17,Sales Business Development,0.012
34797369,18,Business Developer,0.017
34797369,19,Business Development Specialist,0.0
98379112,10,Business Development Specialist,0.047
98379112,11,Inside Business Development,0.0
98379112,12,Sales Business Development,0.0
98379112,13,Business Development,0.015
98379112,14,Business Development,0.013
98379112,15,Business Development Specialist,0.051
98379112,16,Solar Business Development ,0.039
98379112,17,Sales Business Development,0.0
98379112,18,Business Developer,0.019
98379112,19,Business Development Specialist,0.015
37521676,10,Business Development Specialist,0.104
37521676,11,Inside Business Development,0.0
37521676,12,Sales Business Development,0.082
37521676,13,Business Development,0.0
37521676,14,Business Development,0.0
37521676,15,Business Development Specialist,0.0
37521676,16,Solar Business Development ,0.0
37521676,17,Sales Business Development,0.0
37521676,18,Business Developer,0.0
37521676,19,Business Development Specialist,0.0
10501991,10,Business Development Specialist,0.0
10501991,11,Inside Business Development,0.0
10501991,12,Sales Business Development,0.0
10501991,13,Business Development,0.004
10501991,14,Business Development,0.0
10501991,15,Business Development Specialist,0.0
10501991,16,Solar Business Development ,0.0
10501991,17,Sales Business Development,0.003
10501991,18,Business Developer,0.005
10501991,19,Business Development Specialist,0.0
18293620,10,Business Development Specialist,0.085
18293620,11,Inside Business Development,0.0
18293620,12,Sales Business Development,0.0
18293620,13,Business Development,0.005
18293620,14,Business Development,0.0
18293620,15,Business Development Specialist,0.0
18293620,16,Solar Business Development ,0.0
18293620,17,Sales Business Development,0.004
18293620,18,Business Developer,0.006
18293620,19,Business Development Specialist,0.0
19557384,10,Business Development Specialist,0.0
19557384,11,Inside Business Development,0.0
19557384,12,Sales Business Development,0.0
19557384,13,Business Development,0.0
19557384,14,Business Development,0.0
19557384,15,Business Development Specialist,0.0
19557384,16,Solar Business Development ,0.0
19557384,17,Sales Business Development,0.0
19557384,18,Business Developer,0.0
19557384,19,Business Development Specialist,0.0
15423153,10,Business Development Specialist,0.0
15423153,11,Inside Business Development,0.0
15423153,12,Sales Business Development,0.0
15423153,13,Business Development,0.027
15423153,14,Business Development,0.016
15423153,15,Business Development Specialist,0.091
15423153,16,Solar Business Development ,0.0
15423153,17,Sales Business Development,0.007
15423153,18,Business Developer,0.033
15423153,19,Business Development Specialist,0.018
20357858,10,Business Development Specialist,0.0
20357858,11,Inside Business Development,0.085
20357858,12,Sales Business Development,0.0
20357858,13,Business Development,0.007
20357858,14,Business Development,0.0
20357858,15,Business Development Specialist,0.0
20357858,16,Solar Business Development ,0.0
20357858,17,Sales Business Development,0.006
20357858,18,Business Developer,0.008
20357858,19,Business Development Specialist,0.096
12546838,10,Business Development Specialist,0.0
12546838,11,Inside Business Development,0.03
12546838,12,Sales Business Development,0.0
12546838,13,Business Development,0.008
12546838,14,Business Development,0.0
12546838,15,Business Development Specialist,0.035
12546838,16,Solar Business Development ,0.0
12546838,17,Sales Business Development,0.007
12546838,18,Business Developer,0.009
12546838,19,Business Development Specialist,0.0
24647386,10,Business Development Specialist,0.0
24647386,11,Inside Business Development,0.0
24647386,12,Sales Business Development,0.0
24647386,13,Business Development,0.0
24647386,14,Business Development,0.0
24647386,15,Business Development Specialist,0.0
24647386,16,Solar Business Development ,0.0
24647386,17,Sales Business Development,0.0
24647386,18,Business Developer,0.0
24647386,19,Business Development Specialist,0.0
23568641,10,Business Development Specialist,0.039
23568641,11,Inside Business Development,0.0
23568641,12,Sales Business Development,0.031
23568641,13,Business Development,0.0
23568641,14,Business Development,0.0
23568641,15,Business Development Specialist,0.026
23568641,16,Solar Business Development ,0.0
23568641,17,Sales Business Development,0.0
23568641,18,Business Developer,0.0
23568641,19,Business Development Specialist,0.215
22423839,10,Business Development Specialist,0.0
22423839,11,Inside Business Development,0.025
22423839,12,Sales Business Development,0.0
22423839,13,Business Development,0.02
22423839,14,Business Development,0.006
22423839,15,Business Development Specialist,0.043
22423839,16,Solar Business Development ,0.0
22423839,17,Sales Business Development,0.011
22423839,18,Business Developer,0.025
